# UUID|File Path|Timestamp|Command|Related Files|Comment
0c54fa83-a7ae-484f-b166-71af64a26111|ai_admin/commands/k8s_certificates_command.py|2026-03-05T01-29-17|format_code||Before format
0c5d85b0-30a9-46b1-808a-64adfc7da82a|ai_admin/commands/queue_manage_command.py|2026-01-06T16-13-45|format_code||Before format
0c83c42e-9aeb-4bb6-81a9-d877ffc07abf|add_full_queue_support.py|2025-09-15T10-20-36|format_code||Before format
0cd78707-036a-41bf-b2fe-d24bd57c8d7b|add_fallback_logic.py|2026-04-04T20-23-11|format_code||Before format
0d253efc-3b3b-45a2-a0dc-a26337192603|ai_admin/core/app_factory/__init__.py|2026-02-27T15-07-13|cst_save_tree||Before saving CST tree 999e6374-b3d0-4233-900c-2893d80145bd
0d3d040e-b3be-4885-8b95-7a69915f40b5|ai_admin/settings_manager/helpers.py|2026-04-05T12-17-56|format_code||Before format
0d5241e8-092f-4c46-b68c-41714227d55f|test_github.py|2026-03-01T20-25-54|query_cst_replace||
0d737f17-49c0-42ce-ab26-776aa1cc9947|_fix_ssl_type.py|2026-03-01T21-27-15|cst_save_tree||Before saving CST tree e09e8c5c-b892-4f59-a79c-def01f9f2747
0db7fee6-98bb-4435-9895-91ffc801da74|_fix_ssl_type.py|2026-04-05T01-44-20|cst_save_tree||Before saving CST tree 92708791-97b3-40d7-bcb6-05b49cc42469
0e536f6a-df87-43da-8c69-eb915b09fa0e|projectid|2026-02-10T17-46-48|write_project_text_lines||Before write_project_text_lines 1-1
0e945e52-623a-4b2a-8c6d-94fa18b6bfa3|scripts/bounded_autoreg_probe.py|2026-04-05T15-55-02|format_code||Before format
0ee647c6-d78d-4217-b999-60d805318e1d|ai_admin/security/security_monitor/alert.py|2026-03-01T22-47-44|cst_save_tree||Before saving CST tree eb0d3753-2d76-44e6-a4b3-3d5fb19ad3cb
0f9c35dd-9839-403b-b1b0-2c19500a9748|add_full_queue_support/__init__.py|2026-04-04T21-25-29|cst_save_tree||Before saving CST tree 9f854e2b-33f9-43d5-9806-46d7178b9ea3
0fd25053-e702-45a9-9b2f-b98e773b1570|ai_admin/core/custom_exceptions/__init__.py|2026-04-05T05-46-12|cst_convert_and_save||Before convert and save
101b819d-baf7-4b5c-9ce2-29798a8e825d|requirements.txt|2026-04-06T01-31-18|write_project_text_lines||Before write_project_text_lines 1-1
103027bc-2902-4654-b16d-1845ead400e7|ai_admin/commands/ssl_cert_generate_command.py|2026-01-06T16-13-46|split_file_to_package|ssl_cert_generate_impl|
108313c6-2da0-4c51-af40-0396c4845e99|add_fallback_logic.py|2026-04-04T10-12-42|format_code||Before format
1098590b-ce61-490a-8dce-e52785870513|ai_admin/core/app_factory/app_factory_impl.py|2026-04-05T13-46-20|cst_save_tree||Before saving CST tree 65b13bdb-59a4-496e-9add-6da451e451b8
10d098cf-edbf-4264-b61a-351ff87911ff|ai_admin/security/security_monitor/event.py|2026-03-01T23-01-06|cst_save_tree||Before saving CST tree bee07ed2-02c0-4db1-b1cb-027bfbf2e2ba
114b2cac-665b-4840-ab4b-e26449576648|ai_admin/commands/base.py|2026-04-13T22-24-46|format_code||Before format
12ca66a6-dded-447b-94f7-a91a87dfe7ca|ai_admin/security/system_security_adapter/__init__.py|2026-02-27T15-08-37|cst_save_tree||Before saving CST tree c0c3dc2e-af28-4cf5-be2f-5f5b3a606227
13428347-a9bb-43ca-b847-0ed2226d2ca8|ai_admin/commands/docker_start_command.py|2026-03-05T01-37-21|format_code||Before format
1388a70f-3259-4877-bf4e-a1244aad13c4|add_fallback_logic.py|2026-02-27T11-19-44|cst_save_tree||Before saving CST tree b69f9ad0-6d1a-40ec-b95d-afa22ff5af28
13d663ff-f229-462e-add8-2b6ab14aabe1|ai_admin/task_queue/task_queue/task_type.py|2026-02-27T15-07-58|cst_save_tree||Before saving CST tree a04d88b3-effb-467f-86bf-f8993b39f611
13e5f8df-fda0-49de-b8fc-b67788ae035e|ai_admin/core/ssl_error_handler.py|2026-03-04T00-13-22|restore_backup_file||Before restore from backup
13f75d72-8b23-4c04-82e2-30056afa23fe|ai_admin/commands/base.py|2026-04-13T22-22-15|cst_save_tree||Before saving CST tree 48967f06-5046-42f8-9d18-1cbe056712ee
14205695-b92f-4761-8b0f-078e39470bcd|_fix_ssl_type.py|2026-04-04T20-56-35|restore_backup_file||Before restore from backup
145bb0c3-59d2-4e59-a265-d53eb19e61cc|ai_admin/security/security_monitor/alert.py|2026-03-01T22-44-50|cst_save_tree||Before saving CST tree e083015a-3153-4036-be7b-319e86b5476b
14be950f-9d39-4cfb-a11e-5f8642a4e515|add_full_queue_support/__init__.py|2026-04-04T21-07-52|cst_save_tree||Before saving CST tree d215ebe8-4ebe-497a-af80-f21dfdaeecd2
15141413-c622-4117-8abc-828d4ef6ff8f|ai_admin/__init__.py|2026-04-04T22-31-37|cst_save_tree||Before saving CST tree b7d101aa-c9e1-4c28-a3ec-afeb89ae2955
1533de86-15c9-4972-8519-b72846c9a3d5|ai_admin/commands/base.py|2026-03-13T22-38-27|format_code||Before format
15e6a30d-f021-418e-a5e6-0c71abd2f78d|ai_admin/core/token_auth_manager/__init__.py|2026-03-14T22-35-36|cst_save_tree||Before saving CST tree 5a5112bc-06f3-4ddd-a144-e72fbd853c58
164d1aaa-e597-4a54-8b51-011ee3c377ad|ai_admin/commands/queue_cancel_command.py|2026-01-06T16-13-46|format_code||Before format
16993c4a-d5f3-4913-a7d2-f618e209e90d|add_full_queue_support/queue_helpers.py|2026-04-04T22-06-38|cst_save_tree||Before saving CST tree 950ab23e-12af-4acd-99a8-d2b0f2f1f7f3
169c34b5-f62d-4351-bf00-e5af2d850651|ai_admin/security/command_security_mixin/mixin_impl.py|2026-02-27T15-00-15|cst_save_tree||Before saving CST tree d6504593-a343-4ef8-a1fc-3dcd4f1c642b
181b42f1-aa31-4eec-bb8a-9b5d4fbad80a|ai_admin/core/custom_exceptions/base.py|2026-03-15T18-03-19|cst_save_tree||Before saving CST tree c5a82356-b939-451d-9545-bac732eee697
181beb3f-2a5f-40a1-9712-45347e549fb1|_fix_ssl_type.py|2026-04-17T15-04-08|format_code||Before format
18655486-3d56-4d5d-8f2b-ed91ba5d13b8|ai_admin/commands/docker_tag_command.py|2026-01-06T16-13-45|cst_save_tree||Before saving CST tree 768ace7a-fa23-46f9-82a0-d23d647ad5d8
1881c91d-ed25-4216-8e1c-a707296f299d|ai_admin/auth/git_auth_manager.py|2026-04-04T09-56-26|cst_save_tree||Before saving CST tree 492c90a9-ceca-415c-b858-e10e1bac6048
198c5e6c-954d-4b34-9f75-a40f4e4b5a5d|ai_admin/security/security_monitor/__init__.py|2026-02-27T15-08-17|cst_save_tree||Before saving CST tree 2249ffd8-778b-4edb-927c-0bc7ddfb4828
19cc475f-6c3f-4ed1-83ca-d704e647abab|add_full_queue_support/__init__.py|2026-04-04T19-56-36|format_code||Before format
1af6c585-1895-40ee-b732-b59a21236a20|ai_admin/security/security_monitor/severity.py|2026-03-01T22-36-45|cst_save_tree||Before saving CST tree 050c3613-51bb-4d83-a014-f5d91cc2ae9d
1bc0eb67-60b4-41d3-8636-74b1e7c7417f|add_fallback_logic.py|2026-04-04T22-33-39|cst_save_tree||Before saving CST tree 18295375-8d47-460a-a79c-3a7524819148
1be9f942-32b4-4fe9-8244-637ddaac2ce8|ai_admin/core/server/factory.py|2026-03-04T23-39-13|cst_save_tree||Before saving CST tree bb49ddcb-8fa0-4025-858d-87fb9bef07ed
1c988451-095a-4f34-a6d2-3e6ba7d778d6|README.md|2025-09-15T11-58-14|write_project_text_lines||Before write_project_text_lines 2-2
1d4dcdad-fde5-4aec-b573-c44c7d46ae8d|docs/plans/step_6/INDEX.md|2026-05-01T19-55-15|create_text_file||Before create_text_file overwrite docs/plans/step_6/INDEX.md
1d727673-c819-4562-9ebb-10a944dd7a55|ai_admin/commands/docker_stop_command.py|2026-01-06T16-13-46|cst_save_tree||Before saving CST tree 8aaded0d-f402-49a2-a248-ac4f1651b8d6
1db3e63d-536c-4667-8280-8039bd011117|ai_admin/security/command_security_mixin/mixin_impl.py|2026-03-01T21-44-36|query_cst_replace||
1f1f6d31-7406-4ce0-b708-0c182dc54036|add_full_queue_support/__init__.py|2026-04-04T22-21-39|cst_save_tree||Before saving CST tree 1c64a7e1-656f-4989-b86a-5cea2d1f379f
1fdd4835-fece-43ef-abe6-928e84dbb8ad|_fix_ssl_type.py|2026-04-05T01-38-24|cst_save_tree||Before saving CST tree 8caa2d4a-e5a7-4a3f-8459-f7d8e6ce01c2
1fe166df-5956-460f-a11a-55440089bb9d|ai_admin/commands/config_command.py|2026-01-06T16-13-45|cst_save_tree||Before saving CST tree 7b59444f-f26f-4620-a0ec-1f4e36bf322c
20208a98-c2a9-4f15-ab6c-0e3ebf6ba1bc|ai_admin/settings_manager/helpers.py|2026-04-05T05-49-25|format_code||Before format
204efb76-a6f5-4834-8035-29064b0b259d|ai_admin/commands/queue_cancel_task_command.py|2026-03-02T00-57-27|query_cst_replace||
20a94394-0d93-4274-9afb-4077da3ded17|ai_admin/commands/base.py|2026-04-13T22-21-45|format_code||Before format
22237fb7-4a74-4906-bb33-13af29bfb7e5|add_full_queue_support/queue_helpers.py|2026-04-04T22-06-59|restore_backup_file||Before restore from backup
223fac65-3461-4627-b1ab-7169051c9008|ai_admin/config/config_validator.py|2026-04-11T18-03-25|cst_save_tree||Before saving CST tree d47d1910-c9be-466f-9e0b-ae5a48f760fd
22a51978-ed07-45da-bd4f-9fee0c991247|ai_admin/settings_manager.py|2026-01-06T16-13-45|split_file_to_package|manager,helpers|
23b7060c-6d64-44c8-8494-42bb44f7442b|ai_admin/commands/docker_pull_command.py|2026-01-06T16-13-45|format_code||Before format
23def4ca-d048-4f69-aa12-a27b0a48e64f|ai_admin/task_queue/task_queue/queue/__init__.py|2026-03-01T20-38-30|cst_save_tree||Before saving CST tree 4d2af99a-c7ef-47fc-a888-2f1539e6eeaa
2422518a-7bfd-45f1-91bf-f4de82567270|ai_admin/__init__.py|2026-03-14T00-40-45|cst_save_tree||Before saving CST tree 47b1f2b6-4d61-49ce-b7d6-b698e3c68c61
242a3248-d8a5-4491-86e5-bf3977dd9a6e|ai_admin/security/command_security_mixin/mixin_impl.py|2026-02-27T15-27-45|restore_backup_file||Before restore from backup
24930dfc-5b4f-4f6a-9c4b-d2258c48f7cb|ai_admin/commands/example_unified_security_command.py|2026-01-06T16-13-46|cst_save_tree||Before saving CST tree 354a8300-13aa-4f9c-82c4-0ccc1f44700c
24a02831-376a-4a55-b401-e4d27ff49237|add_full_queue_support/queue_helpers.py|2026-04-05T05-35-21|cst_save_tree||Before saving CST tree 2fec3e8d-0cd9-47c7-9e59-3b2057f3a6a8
25b7965c-1d57-4c77-82c3-742b77494450|scripts/patch_registration_config.py|2026-04-05T14-50-11|format_code||Before format
25d5396d-a252-4996-8559-5f82e1de34be|add_fallback_logic.py|2026-02-26T18-11-08|cst_save_tree||Before saving CST tree 63240cf0-d8c5-4bc5-b12f-993bfb3e47b5
2615f015-e503-41c5-8f0b-57613d5fb408|ai_admin/server.py|2026-01-06T16-13-46|cst_convert_and_save||Before convert and save
264cca92-ca5a-49d5-a8fe-6ea60180e9f7|README.md|2026-04-07T09-41-50|replace_file_lines||Before replace_file_lines 2-2
26743915-fcc4-498a-ad0c-25c90f404cf6|ai_admin/commands/github_list_repos_command.py|2026-01-06T16-13-46|cst_save_tree||Before saving CST tree 4dca24df-a9ad-4c8e-8deb-65cbc3a05a28
26e0e356-bb45-41e3-b50a-6fda780de41a|docs/plans/step_5/TASKS.md|2026-05-01T21-10-10|create_text_file||Before create_text_file overwrite docs/plans/step_5/TASKS.md
2781fbd6-9dd5-4fea-b00a-f524fe8e4e5a|ai_admin/commands/k8s_configmap_command.py|2026-03-05T01-35-42|format_code||Before format
278be440-ba0f-4346-9b73-eda5af028d77|ai_admin/commands/ollama_base.py|2026-04-07T05-44-21|cst_save_tree||Before saving CST tree a1f2a5b0-c856-4d44-b2c5-a0af39cdae37
27a38d1d-a5bb-473f-8b6e-bf2bde705fab|add_full_queue_support/__init__.py|2026-03-14T18-43-32|cst_save_tree||Before saving CST tree 7f8d27d1-22b8-4dde-bb40-603fdd06753c
285e3d40-d961-4e89-9db6-7d9e60a18aa7|scripts/live_registration_probe.py|2026-04-05T14-32-15|cst_convert_and_save||Before convert and save
288a0ac0-1c68-453b-95c7-70622bd3d048|add_full_queue_support/__init__.py|2026-04-04T22-18-44|restore_backup_file||Before restore from backup
28cc45b6-b954-4e44-9044-211190be3aab|ai_admin/commands/docker_hub_images_command.py|2026-03-04T01-45-49|format_code||Before format
28fb9121-d8bc-4d14-bc40-957e0522f91d|ai_admin/settings_manager/helpers.py|2026-03-05T01-41-09|cst_save_tree||Before saving CST tree e79bdbea-6794-42fb-979d-9054d297eacd
2958c128-785e-4609-b399-8270b74f719b|ai_admin/settings_manager.py|2026-01-06T16-13-45|split_file_to_package|manager,helpers|
297205d6-e78a-4fc9-bd02-331bda71cabd|ai_admin/task_queue/task_queue/enums.py|2026-03-01T14-52-03|format_code||Before format
29c98ac3-04aa-4dc2-a825-ae124c835926|ai_admin/commands/ssl_cert_generate_command/__init__.py|2026-02-27T15-08-42|cst_save_tree||Before saving CST tree 1342e9c0-607e-4946-80ed-92c81321cfcb
2a56206d-f782-4fb3-8e31-6440228a9690|ai_admin/core/ssl_context_manager.py|2026-01-06T16-13-45|split_file_to_package|ssl_context_type,ssl_context_info,manager|
2a602df0-23ee-4157-9a7b-05c66ad59495|add_fallback_logic.py|2026-04-04T10-12-42|cst_save_tree||Before saving CST tree 4e4d5e90-bd99-4471-a701-c2422dafae7e
2c4d0377-2e0e-44aa-a775-da30bef2abc9|ai_admin/security/command_security_mixin.py|2026-01-06T16-13-46|split_file_to_package|mixin_impl|
2c5eb10c-f38b-4c41-8ef5-10c14e714b66|add_fallback_logic.py|2026-04-05T01-03-36|cst_save_tree||Before saving CST tree 9a497edc-889b-47b2-8996-b6209e8b2a13
2c792cca-2822-4c8d-baac-9374ff5462c5|README.md|2026-04-07T09-59-22|replace_file_lines||Before replace_file_lines 2-2
2e2a4767-1760-40e9-b8fe-b688c0d463b4|add_fallback_logic.py|2025-09-15T10-43-03|cst_save_tree||Before saving CST tree 0c485ef0-6502-4e84-809e-df84fe3cdcfb
2ecd9760-86e3-4964-acbb-386f22464b36|ai_admin/commands/ssl_cert_generate_command.py|2026-01-06T16-13-46|split_class|CertGeneratorHelpers|
2ee7b045-b59b-4cbf-a461-1157a5aa169f|ai_admin/security/command_security_mixin/mixin_impl.py|2026-03-01T21-45-25|query_cst_replace||
2f9dfcb2-2980-46a2-b7af-af735368a78c|requirements.txt|2026-01-06T14-57-02|write_project_text_lines||Before write_project_text_lines 1-1
2fcedb2f-8572-4aa7-9038-9d1d234149ba|docs/plans/step_3/TASKS.md|2026-05-01T22-28-20|create_text_file||Before create_text_file overwrite docs/plans/step_3/TASKS.md
302ff8dc-e26a-431f-90ad-9b0c6afc80c7|ai_admin/commands/docker_login_command.py|2026-01-06T16-13-46|cst_save_tree||Before saving CST tree c5c7e58d-444a-4ffa-b655-750823667c96
30324fe0-b12d-4ab5-ba89-6cdceb1d4472|ai_admin/settings_manager/settings_helpers.py|2026-03-13T18-21-38|cst_save_tree||Before saving CST tree 1ba1168f-f4bf-4063-8b02-1f96bbc28298
307ffa2c-c38c-44a6-bb0b-1c0bf1342153|detach_start_ai_admin_http.py|2026-04-13T21-48-52|format_code||Before format
30c52cff-165b-4bc8-94e4-1ccea4379ea0|add_full_queue_support.py|2025-09-15T10-20-36|split_file_to_package|queue_helpers,main_module|
314b87b9-2366-4c28-b3aa-4948f2163df8|ai_admin/commands/argocd_init_command.py|2026-03-04T00-14-16|format_code||Before format
323f1f70-5618-47d7-9628-dd62240d3b8f|ai_admin/core/server/factory.py|2026-04-05T12-25-28|format_code||Before format
32f1e5b1-550e-43a6-b495-dc204c81ea17|ai_admin/task_queue/task_queue/__init__.py|2026-02-27T14-14-50|cst_save_tree||Before saving CST tree c835714a-3ea0-4783-bc40-dec9bfab3767
333365ad-7a07-4034-a27a-971a82936205|ai_admin/security/command_security_mixin/__init__.py|2026-02-27T15-00-15|cst_save_tree||Before saving CST tree 63ccbb47-80a8-43b4-8d44-726f3da2c932
33359685-bb39-4352-8b2a-fa87a23eb0b2|docs/plans/step_3/TASKS.md|2026-05-01T22-27-04|universal_file_replace||Before universal_file_replace docs/plans/step_3/TASKS.md
333dd68f-b1b4-4b76-97f4-586f81245b8f|ai_admin/core/app_factory/app_factory_impl.py|2026-03-01T21-40-25|query_cst_replace||
33978c56-bd50-4111-8f1b-f314ac7221a0|ai_admin/commands/base.py|2026-04-13T22-23-58|cst_save_tree||Before saving CST tree 48967f06-5046-42f8-9d18-1cbe056712ee
33d9e527-8fe7-4bed-96b4-7b5fc8005223|ai_admin/__main__.py|2026-04-05T16-31-05|cst_convert_and_save||Before convert and save
3431ba10-27ef-402f-9fb1-b99accf4a49e|add_full_queue_support/__init__.py|2026-04-04T21-08-11|restore_backup_file||Before restore from backup
344efcae-a6d9-421d-9417-74c5017e0c43|ai_admin/commands/docker_inspect_command.py|2026-01-06T16-13-45|cst_save_tree||Before saving CST tree c50e096b-b01e-4e00-80d2-ba915e752d2e
345ead84-4234-4c07-a03c-caa33b7f55b2|ai_admin/core/server/server_manager.py|2026-03-04T17-13-22|cst_save_tree||Before saving CST tree fc54878e-3dc9-42b8-b9dc-eb482ed81d30
350d638c-ebd4-479e-ab9e-b8d13b530173|ai_admin/server.py|2026-04-05T16-30-48|format_code||Before format
35bd9ed8-a474-4f63-8786-11acc9937158|ai_admin/commands/github_list_repos_command.py|2026-03-05T01-29-15|format_code||Before format
35dc19f3-be04-4eb0-9416-3feffdddc082|ai_admin/core/mtls_auth_manager/__init__.py|2026-04-05T12-20-05|format_code||Before format
3606b187-84a0-4d61-a678-810150d3db56|ai_admin/security/security_monitor/metrics.py|2026-02-27T15-08-31|cst_save_tree||Before saving CST tree 91b530eb-8c0e-4b7c-870a-730a4de09d62
370ebfab-c802-4d36-8a7d-1a016fc6c697|ai_admin/commands/docker_network_inspect_command.py|2026-03-05T01-23-58|format_code||Before format
376f805b-c987-4093-a041-b7ae14b5d7d6|docs/plans/INDEX.md|2026-05-01T19-53-31|create_text_file||Before create_text_file overwrite docs/plans/INDEX.md
377bcd4c-4483-48da-bce1-33d056265730|ai_admin/core/token_auth_manager.py|2026-03-04T00-13-24|restore_backup_file||Before restore from backup
38f7af8e-0fa8-406d-baf0-84c34a801825|ai_admin/task_queue/task_queue/task_status.py|2026-03-02T00-04-26|cst_save_tree||Before saving CST tree 5e6db88d-67d6-4ff6-8e83-fc5659ebeef7
3926d0e3-1f0b-4088-871e-19dea0b63f54|ai_admin/core/ssl_context_manager/manager.py|2026-03-01T21-25-44|query_cst_replace||
39a00b33-d54c-4aa4-802d-6e8cb22bb559|ai_admin/task_queue/task_queue/queue.py|2026-02-27T14-16-10|cst_save_tree||Before saving CST tree d25e1445-445e-486e-9b69-002fdd3c1090
39a3031d-b270-4a12-ac3d-49bda0dd83ea|ai_admin/security/security_metrics.py|2026-03-14T22-02-16|split_file_to_package|types,metrics|
39b869e4-5b2b-480e-8d76-320bba5f830c|add_fallback_logic.py|2026-04-04T21-47-59|restore_backup_file||Before restore from backup
3a03548f-736a-4e5d-9987-b78d26dabbc8|ai_admin/security/security_monitor/event.py|2026-03-01T22-57-48|cst_save_tree||Before saving CST tree 39960389-d16d-4f19-8e70-1cf6cdfbdd3d
3a4ed2ed-40c5-4fac-a693-40d2da230b82|ai_admin/task_queue/task_queue/queue_impl.py|2026-03-01T19-49-11|query_cst_replace||
3ab05124-fe08-40bd-81f1-02952e813adf|ai_admin/task_queue/task_queue/task_queue/core.py|2026-03-02T00-43-20|query_cst_replace||
3acb5543-1e7f-42c6-94fc-e64c20fd56ec|scripts/bounded_autoreg_probe.py|2026-04-05T16-47-58|format_code||Before format
3adeb8da-398e-4c60-91df-cf3bf7eeed1b|ai_admin/security/security_metrics/__init__.py|2026-03-14T22-03-28|cst_save_tree||Before saving CST tree 04831779-e157-4bb9-823d-7585eaaea48f
3b1cb1fd-0255-4a27-bdf1-e72fa32e2a23|ai_admin/commands/docker_volume_command.py|2026-01-06T16-13-45|cst_save_tree||Before saving CST tree a1da39ce-be20-4c39-a06a-df2296bee770
3c9a5881-a934-4cad-95a0-4dfd89db4f04|ai_admin/task_queue/task_queue/enums.py|2026-03-01T14-54-14|cst_save_tree||Before saving CST tree 5e39b8bc-1aea-4ed0-929f-a76e630fb1a9
3ce6c278-0990-4d81-bc0f-fc6577f545ac|add_fallback_logic.py|2026-04-04T20-23-11|cst_save_tree||Before saving CST tree 7e703f74-9bc6-46e2-b261-5646fd17b9f5
3dfee73c-00eb-4a2f-9f06-7ea77e1c75fb|ai_admin/security/base_security_adapter.py|2026-01-06T16-13-46|split_file_to_package|models,adapter|
